tweet_id,source,text,rating_numerator,rating_denominator,name,dog_breed,Date,Year,Month,Day_of_week,Time,Hour,favorite_count,retweet_count,jpg_url,dog_type,confidence_list
785872687017132033,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his,12,10,Rusty,,2016-10-11,2016,October,Tuesday,16:00:24,16,6626.0,1779.0,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Great_Pyrenees,0.392108
785533386513321988,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af,11,10,Dallas,,2016-10-10,2016,October,Monday,17:32:08,17,8993.0,1963.0,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,Miniature_Pinscher,0.436023
785264754247995392,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc,12,10,Doc,,2016-10-09,2016,October,Sunday,23:44:41,23,7190.0,1596.0,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,Chow,0.056137
785170936622350336,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10,11,10,Hero,,2016-10-09,2016,October,Sunday,17:31:53,17,11888.0,4750.0,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,Eskimo_Dog,0.0274944
784826020293709826,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft,13,10,Rusty,,2016-10-08,2016,October,Saturday,18:41:19,18,9991.0,3194.0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,Chow,0.0903414
784517518371221505,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day,11,10,Frankie,,2016-10-07,2016,October,Friday,22:15:26,22,8871.0,2485.0,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,Malamute,0.757764
784431430411685888,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10,12,10,Stormy,,2016-10-07,2016,October,Friday,16:33:21,16,5656.0,1252.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,Miniature_Poodle,0.744819
783821107061198850,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af,12,10,Mairi,,2016-10-06,2016,October,Thursday,00:08:09,0,7277.0,1933.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Lakeland_Terrier,0.26565900000000003
783695101801398276,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free,12,10,Loomis,,2016-10-05,2016,October,Wednesday,15:47:27,15,10340.0,3168.0,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,Chow,0.314265
783466772167098368,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet,11,10,Finn,,2016-10-05,2016,October,Wednesday,00:40:09,0,8348.0,2199.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,0.789
783391753726550016,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well,13,10,Godi,,2016-10-04,2016,October,Tuesday,19:42:03,19,16698.0,5366.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian_Elkhound,0.87713
783334639985389568,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,12,10,Dave,,2016-10-04,2016,October,Tuesday,15:55:06,15,28759.0,11491.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.593858
783085703974514689,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats,11,10,Earl,,2016-10-03,2016,October,Monday,23:25:55,23,8063.0,2160.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,Chesapeake_Bay_Retriever,0.240602
782969140009107456,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable,12,10,Cali,,2016-10-03,2016,October,Monday,15:42:44,15,23841.0,7247.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,Golden_Retriever,0.17139300000000002
782747134529531904,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back,11,10,Deacon,doggo,2016-10-03,2016,October,Monday,01:00:34,1,7377.0,1389.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,Golden_Retriever,0.560699
782722598790725632,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine",10,10,Penny,,2016-10-02,2016,October,Sunday,23:23:04,23,17037.0,5301.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish_Setter,0.574557
782598640137187329,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10,11,10,Timmy,,2016-10-02,2016,October,Sunday,15:10:30,15,7701.0,1841.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,Malamute,0.8408709999999999
782305867769217024,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,12,10,Sampson,doggo,2016-10-01,2016,October,Saturday,19:47:08,19,16444.0,5444.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Briard,0.5044270000000001
781661882474196992,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road,5,10,,,2016-09-30,2016,September,Friday,01:08:10,1,10308.0,2675.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,Pembroke,0.438087
781524693396357120,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10,12,10,,,2016-09-29,2016,September,Thursday,16:03:01,16,20489.0,5465.0,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,Chesapeake_Bay_Retriever,0.0035225
781251288990355457,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well,11,10,Oakley,,2016-09-28,2016,September,Wednesday,21:56:36,21,8297.0,2043.0,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Mexican_Hairless,0.8877709999999999
781163403222056960,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution",10,10,,,2016-09-28,2016,September,Wednesday,16:07:23,16,9678.0,2713.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,Shetland_Sheepdog,0.973841
780858289093574656,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",10,10,Dash,,2016-09-27,2016,September,Tuesday,19:54:58,19,7088.0,1968.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake_Bay_Retriever,0.488555
780800785462489090,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,11,10,Koda,,2016-09-27,2016,September,Tuesday,16:06:28,16,5405.0,1276.0,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian_Husky,0.951963
780601303617732608,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,12,10,Hercules,,2016-09-27,2016,September,Tuesday,02:53:48,2,11932.0,3301.0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint_Bernard,0.995143
780543529827336192,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well,12,10,,,2016-09-26,2016,September,Monday,23:04:13,23,6211.0,1716.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,Golden_Retriever,0.628312
780459368902959104,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",11,10,Bear,,2016-09-26,2016,September,Monday,17:29:48,17,5212.0,1057.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great_Dane,0.382491
780192070812196864,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,11,10,,,2016-09-25,2016,September,Sunday,23:47:39,23,8567.0,2198.0,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,Vizsla,0.144012
779834332596887552,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,11,10,Scout,,2016-09-25,2016,September,Sunday,00:06:08,0,18589.0,6899.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,Golden_Retriever,0.99383
779123168116150273,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie,12,10,Reggie,,2016-09-23,2016,September,Friday,01:00:13,1,,,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,Toy_Poodle,0.43108
779056095788752897,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare,13,10,,,2016-09-22,2016,September,Thursday,20:33:42,20,14536.0,4440.0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,Chihuahua,0.721188
778990705243029504,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af,11,10,Jay,,2016-09-22,2016,September,Thursday,16:13:51,16,19651.0,7037.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Cocker_Spaniel,0.7153510000000001
778748913645780993,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly",11,10,Mya,,2016-09-22,2016,September,Thursday,00:13:04,0,6779.0,1278.0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Staffordshire_Bullterrier,0.351434
778650543019483137,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10",10,10,Strider,,2016-09-21,2016,September,Wednesday,17:42:10,17,5673.0,1469.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,German_Shepherd,0.515699
778624900596654080,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with,11,10,Penny,,2016-09-21,2016,September,Wednesday,16:00:17,16,4546.0,993.0,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,0.786089
778408200802557953,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10,14,10,,,2016-09-21,2016,September,Wednesday,01:39:11,1,13398.0,4239.0,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,Pembroke,0.8483620000000001
778383385161035776,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet,13,10,Nala,,2016-09-21,2016,September,Wednesday,00:00:35,0,5732.0,1077.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Collie,0.345266
778286810187399168,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort,11,10,Stanley,,2016-09-20,2016,September,Tuesday,17:36:50,17,10221.0,3235.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston_Bull,0.32207
778039087836069888,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff,12,10,,pupper,2016-09-20,2016,September,Tuesday,01:12:28,1,8360.0,2588.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German_Shepherd,0.717776
778027034220126208,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back,27,10,Sophie,,2016-09-20,2016,September,Tuesday,00:24:34,0,6454.0,1571.0,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,Clumber,0.946718
777885040357281792,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in,3,10,Wesley,,2016-09-19,2016,September,Monday,15:00:20,15,6253.0,1595.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Afghan_Hound,0.123529
777684233540206592,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing",12,10,,,2016-09-19,2016,September,Monday,01:42:24,1,11055.0,2874.0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,Cocker_Spaniel,0.253442
777621514455814149,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely,12,10,Derek,,2016-09-18,2016,September,Sunday,21:33:11,21,8587.0,2465.0,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,Chow,0.999823
777189768882946048,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free,12,10,Jeffrey,,2016-09-17,2016,September,Saturday,16:57:35,16,14012.0,4227.0,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Chihuahua,0.988412
776813020089548800,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail,12,10,Solomon,,2016-09-16,2016,September,Friday,16:00:31,16,4802.0,1182.0,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,Toy_Poodle,0.51661
776477788987613185,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper,11,10,Huck,pupper,2016-09-15,2016,September,Thursday,17:48:25,17,8664.0,2713.0,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,Labrador_Retriever,0.8848389999999999
776218204058357768,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath,13,10,,floofer,2016-09-15,2016,September,Thursday,00:36:55,0,29376.0,15498.0,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,Samoyed,0.940326
776201521193218049,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af,10,10,O,,2016-09-14,2016,September,Wednesday,23:30:38,23,9432.0,2469.0,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,Rottweiler,0.502228
776088319444877312,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness,10,10,,,2016-09-14,2016,September,Wednesday,16:00:49,16,1807.0,147.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,Pug,7.657020000000001e-05
775842724423557120,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af,12,10,Blue,,2016-09-13,2016,September,Tuesday,23:44:54,23,11499.0,2602.0,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,Chow,0.520022
775364825476165632,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10,11,10,Finley,doggo,2016-09-12,2016,September,Monday,16:05:54,16,7258.0,2895.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,Beagle,0.571229
775085132600442880,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him,13,10,Tucker,,2016-09-11,2016,September,Sunday,21:34:30,21,15281.0,4625.0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,Chow,0.316565
774757898236878852,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley,12,10,Finley,,2016-09-10,2016,September,Saturday,23:54:11,23,8462.0,1749.0,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,Toy_Poodle,0.7199409999999999
774639387460112384,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him,10,10,Sprinkles,,2016-09-10,2016,September,Saturday,16:03:16,16,6615.0,1693.0,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Walker_Hound,0.6275930000000001
774314403806253056,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS,14,10,,,2016-09-09,2016,September,Friday,18:31:54,18,21407.0,5400.0,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,Eskimo_Dog,0.5960449999999999
773985732834758656,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort,11,10,Winnie,pupper,2016-09-08,2016,September,Thursday,20:45:53,20,10552.0,3770.0,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,Pug,0.10957
773922284943896577,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular",12,10,Heinrich,,2016-09-08,2016,September,Thursday,16:33:46,16,6289.0,1714.0,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,Pomeranian,0.554331
773704687002451968,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever,12,10,Loki,,2016-09-08,2016,September,Thursday,02:09:06,2,6483.0,1594.0,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,Silky_Terrier,0.324251
773670353721753600,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise,10,10,Shakespeare,,2016-09-07,2016,September,Wednesday,23:52:41,23,5259.0,1285.0,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,Old_English_Sheepdog,0.969311
773547596996571136,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper,11,10,Chelsea,pupper,2016-09-07,2016,September,Wednesday,15:44:53,15,21735.0,6007.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian_Elkhound,0.372202
773308824254029826,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to,12,10,Bungalo,,2016-09-06,2016,September,Tuesday,23:56:05,23,22883.0,7316.0,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,Labrador_Retriever,0.151406
773247561583001600,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af,10,10,Chip,,2016-09-06,2016,September,Tuesday,19:52:39,19,9296.0,3191.0,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,Miniature_Pinscher,0.08336879999999999
773191612633579521,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment,12,10,Grey,,2016-09-06,2016,September,Tuesday,16:10:20,16,9821.0,4035.0,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,Blenheim_Spaniel,0.427766
772877495989305348,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10,11,10,,doggo,2016-09-05,2016,September,Monday,19:22:09,19,8394.0,3789.0,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,Norwegian_Elkhound,0.138523
772826264096874500,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10",11,10,Roosevelt,,2016-09-05,2016,September,Monday,15:58:34,15,7885.0,2309.0,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,Basset,0.915351
772581559778025472,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10,10,10,a,,2016-09-04,2016,September,Sunday,23:46:12,23,6366.0,1666.0,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,Newfoundland,0.574345
772193107915964416,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10,12,10,Willem,pupper,2016-09-03,2016,September,Saturday,22:02:38,22,5906.0,1354.0,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,Pembroke,0.367945
772152991789019136,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets,10,10,,,2016-09-03,2016,September,Saturday,19:23:13,19,3741.0,1110.0,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,Golden_Retriever,0.275318
772117678702071809,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10,12,10,Jack,,2016-09-03,2016,September,Saturday,17:02:54,17,3701.0,722.0,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,Labrador_Retriever,0.217821
772114945936949249,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort,10,10,Finn,,2016-09-03,2016,September,Saturday,16:52:02,16,2678.0,459.0,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,Chihuahua,0.803293
772102971039580160,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af,11,10,Penny,,2016-09-03,2016,September,Saturday,16:04:27,16,3932.0,918.0,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,Pembroke,0.54178
771770456517009408,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom,11,10,Davey,,2016-09-02,2016,September,Friday,18:03:10,18,11769.0,3291.0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,Papillon,0.53318
771500966810099713,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back,12,10,Dakota,,2016-09-02,2016,September,Friday,00:12:18,0,8124.0,2555.0,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,Labrador_Retriever,0.833952
771380798096281600,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af,11,10,Fizz,,2016-09-01,2016,September,Thursday,16:14:48,16,10288.0,4944.0,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,Collie,0.503728
771136648247640064,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10,11,10,Dixie,,2016-09-01,2016,September,Thursday,00:04:38,0,8983.0,2856.0,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,Golden_Retriever,0.297402
771102124360998913,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop,12,10,Charlie,,2016-08-31,2016,August,Wednesday,21:47:27,21,6116.0,1404.0,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,Labrador_Retriever,0.568789
770787852854652928,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston,10,10,Winston,,2016-08-31,2016,August,Wednesday,00:58:39,0,4835.0,1178.0,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,Bernese_Mountain_Dog,0.787812
770772759874076672,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely,11,10,Sebastian,,2016-08-30,2016,August,Tuesday,23:58:40,23,5085.0,1388.0,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,Chow,0.979515
770414278348247044,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution,11,10,Al,,2016-08-30,2016,August,Tuesday,00:14:12,0,6215.0,2049.0,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,Golden_Retriever,0.0535696
770293558247038976,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10,10,10,Jackson,,2016-08-29,2016,August,Monday,16:14:30,16,6105.0,1433.0,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,Italian_Greyhound,0.931668
770069151037685760,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy,10,10,Carbon,,2016-08-29,2016,August,Monday,01:22:47,1,7449.0,2248.0,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,Boston_Bull,0.414965
769940425801170949,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob,12,10,Klein,,2016-08-28,2016,August,Sunday,16:51:16,16,30670.0,9308.0,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,Miniature_Pinscher,0.796313
769695466921623552,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af,13,10,Titan,,2016-08-28,2016,August,Sunday,00:37:54,0,6295.0,1643.0,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,Pug,0.407117
769212283578875904,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon,12,10,DonDon,,2016-08-26,2016,August,Friday,16:37:54,16,5287.0,1674.0,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,Golden_Retriever,0.16653800000000002
768970937022709760,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist,12,10,Kirby,,2016-08-26,2016,August,Friday,00:38:52,0,14034.0,6352.0,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,Pomeranian,0.182358
768855141948723200,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10,11,10,Jesse,,2016-08-25,2016,August,Thursday,16:58:45,16,4095.0,867.0,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,Chow,0.7202189999999999
768609597686943744,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet,10,10,Lou,,2016-08-25,2016,August,Thursday,00:43:02,0,4032.0,1169.0,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,Basenji,0.183283
768596291618299904,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10,12,10,Oakley,,2016-08-24,2016,August,Wednesday,23:50:10,23,4930.0,1248.0,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,Great_Pyrenees,0.729745
768473857036525572,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset,11,10,Chevy,,2016-08-24,2016,August,Wednesday,15:43:39,15,13354.0,3329.0,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,Labrador_Retriever,0.73917
767754930266464257,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af,11,10,Philbert,,2016-08-22,2016,August,Monday,16:06:54,16,15693.0,5259.0,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,Vizsla,0.307794
767500508068192258,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af,12,10,Louie,,2016-08-21,2016,August,Sunday,23:15:55,23,7357.0,2287.0,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,Chow,0.483228
767122157629476866,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10,13,10,Rupert,,2016-08-20,2016,August,Saturday,22:12:29,22,9978.0,2794.0,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,Toy_Poodle,0.873841
